Cidade;Escola;Dimensao;NotaDaDimensao;Area;NotaDaArea;Topico;NotaDoTopico;AnoDaAvaliacao
IGUATEMI;EE PAULO FREIRE;Gestão Pedagógica;8.74770;Avaliação;8.94538;Avaliação de Desempenho / Prova Brasil;9.11200;2018
IGUATEMI;EE PAULO FREIRE;Gestão Pedagógica;8.74770;Índice de Educação;8.93161;Índice de Desenvolvimento da Educação Básica/IDEB;8.93161;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Sala da Direção;8.03248;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Sala da Coordenação Pedagógica;7.51249;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Sala dos Professores;7.51220;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Secretaria Escolar;7.75865;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Salas de Aula;7.90091;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Área Externa da Escola;7.96375;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Banheiros;9.23667;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Biblioteca;6.95210;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Sala de Tecnologias (STE);8.44400;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Segurança;7.79000;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Acessibilidade;8.39000;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Alimentação Escolar/Cozinha/Depósito;7.72880;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.06088;Instalações e Condições de Funcionamento;8.06088;Quadra de Esportes;8.96333;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Interação;7.85667;Relacionamento Interpessoal;7.85667;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Ambiente Escolar;8.02714;Comunicação e Integração com a Escola;8.18571;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Ambiente Escolar;8.02714;Zelo ao Patrimônio;7.52000;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Ambiente Escolar;8.02714;Compromisso com a Escola;7.96333;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Grau de Satisfação;8.39669;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.48729;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Grau de Satisfação;8.39669;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.61017;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Grau de Satisfação;8.39669;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.38559;2018
IGUATEMI;EE PAULO FREIRE;Gestão de Interação e Ambiente Escolar;8.05751;Grau de Satisfação;8.39669;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.93548;2018
IGUATEMI;EE 8 DE MAIO;Gestão Administrativa;8.31189;Avaliação Normativa;8.61433;Gestão Escolar;8.53312;2018
IGUATEMI;EE 8 DE MAIO;Gestão Administrativa;8.31189;Avaliação Normativa;8.61433;Uso das Ferramentas da Gestão Escolar;8.72956;2018
IGUATEMI;EE 8 DE MAIO;Gestão Administrativa;8.31189;Administração Escolar;7.84916;Investimentos e Gestão de Recursos Humanos;8.63750;2018
IGUATEMI;EE 8 DE MAIO;Gestão Administrativa;8.31189;Administração Escolar;7.84916;Prestação de Contas;7.90426;2018
IGUATEMI;EE 8 DE MAIO;Gestão Administrativa;8.31189;Administração Escolar;7.84916;Transporte Escolar;6.77667;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Instrumentos Pedagógicos;7.77082;Referencial Curricular;8.29890;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Instrumentos Pedagógicos;7.77082;Projeto Político-Pedagógico / Proposta Pedagógica;7.15668;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Instrumentos Pedagógicos;7.77082;Planejamento;8.55723;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Instrumentos Pedagógicos;7.77082;Práticas Pedagógicas;8.48243;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Instrumentos Pedagógicos;7.77082;Recursos Pedagógicos;7.09892;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Instrumentos Pedagógicos;7.77082;Recursos Tecnológicos e Midiáticos;7.47631;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Modalidades Atendidas Pela Escola;8.40031;Educação de Jovens e Adultos/EJA;8.72136;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Modalidades Atendidas Pela Escola;8.40031;Educação do Campo;8.07500;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Avaliação;8.30720;Avaliação da Aprendizagem;8.67064;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Avaliação;8.30720;Avaliação de Desempenho / SAEMS;7.83500;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Avaliação;8.30720;Avaliação de Desempenho / Prova Brasil;8.51600;2018
IGUATEMI;EE 8 DE MAIO;Gestão Pedagógica;7.98691;Índice de Educação;8.08038;Índice de Desenvolvimento da Educação Básica/IDEB;8.08038;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Sala da Direção;7.26312;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Sala da Coordenação Pedagógica;6.81636;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Sala dos Professores;7.20887;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Secretaria Escolar;7.86839;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Salas de Aula;7.89872;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Área Externa da Escola;7.86500;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Banheiros;8.06167;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Sala de Tecnologias (STE);6.98400;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Segurança;6.15000;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Acessibilidade;6.23333;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Alimentação Escolar/Cozinha/Depósito;7.64216;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.35977;Instalações e Condições de Funcionamento;7.35977;Quadra de Esportes;8.36000;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Interação;6.83000;Relacionamento Interpessoal;6.83000;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Ambiente Escolar;7.44191;Comunicação e Integração com a Escola;7.66000;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Ambiente Escolar;7.44191;Zelo ao Patrimônio;6.92250;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Ambiente Escolar;7.44191;Compromisso com a Escola;7.11667;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Grau de Satisfação;8.05038;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.07400;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Grau de Satisfação;8.05038;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.13093;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Grau de Satisfação;8.05038;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.09677;2018
IGUATEMI;EE 8 DE MAIO;Gestão de Interação e Ambiente Escolar;7.45639;Grau de Satisfação;8.05038;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.83146;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Administrativa;8.43548;Avaliação Normativa;8.77294;Gestão Escolar;8.70494;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Administrativa;8.43548;Avaliação Normativa;8.77294;Uso das Ferramentas da Gestão Escolar;8.86943;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Administrativa;8.43548;Administração Escolar;7.91919;Investimentos e Gestão de Recursos Humanos;8.07000;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Administrativa;8.43548;Administração Escolar;7.91919;Prestação de Contas;7.44989;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Administrativa;8.43548;Administração Escolar;7.91919;Transporte Escolar;7.90000;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Referencial Curricular;8.41036;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Projeto Político-Pedagógico / Proposta Pedagógica;6.94615;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Planejamento;8.40380;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Práticas Pedagógicas;8.20309;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Recursos Pedagógicos;7.54128;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Recursos Tecnológicos e Midiáticos;7.39927;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Instrumentos Pedagógicos;7.96502;Atendimento Educacional Especializado / AEE;9.06636;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Modalidades Atendidas Pela Escola;8.76887;Educação de Jovens e Adultos/EJA;8.76887;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Avaliação;7.88322;Avaliação da Aprendizagem;8.44242;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Avaliação;7.88322;Avaliação de Desempenho / SAEMS;7.55000;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Avaliação;7.88322;Avaliação de Desempenho / Prova Brasil;7.89000;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão Pedagógica;7.95277;Índice de Educação;7.51746;Índice de Desenvolvimento da Educação Básica/IDEB;7.51746;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Sala da Direção;7.55304;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Sala da Coordenação Pedagógica;7.73306;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Sala dos Professores;7.22935;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Secretaria Escolar;7.62054;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Salas de Aula;7.22706;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Área Externa da Escola;7.48750;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Banheiros;7.92500;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Sala de Tecnologias (STE);7.57800;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Laboratório (s) Científico (s);6.50250;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Segurança;7.43000;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Acessibilidade;6.09000;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Alimentação Escolar/Cozinha/Depósito;7.26888;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.28876;Instalações e Condições de Funcionamento;7.28876;Quadra de Esportes;8.55333;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Interação;6.81667;Relacionamento Interpessoal;6.81667;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Ambiente Escolar;7.20048;Comunicação e Integração com a Escola;7.38643;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Ambiente Escolar;7.20048;Zelo ao Patrimônio;6.74250;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Ambiente Escolar;7.20048;Compromisso com a Escola;6.94333;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Grau de Satisfação;7.40285;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;7.37008;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Grau de Satisfação;7.40285;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;7.55643;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Grau de Satisfação;7.40285;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;7.46457;2018
INOCÊNCIA;EE  PROF. JOÃO PEREIRA VALIM;Gestão de Interação e Ambiente Escolar;7.18587;Grau de Satisfação;7.40285;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.14449;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Administrativa;9.21943;Avaliação Normativa;9.39980;Gestão Escolar;9.41609;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Administrativa;9.21943;Avaliação Normativa;9.39980;Uso das Ferramentas da Gestão Escolar;9.37665;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Administrativa;9.21943;Administração Escolar;8.94274;Investimentos e Gestão de Recursos Humanos;9.20750;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Administrativa;9.21943;Administração Escolar;8.94274;Prestação de Contas;9.24576;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Administrativa;9.21943;Administração Escolar;8.94274;Transporte Escolar;8.47000;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Referencial Curricular;9.40432;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Projeto Político-Pedagógico / Proposta Pedagógica;9.06544;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Planejamento;9.00413;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Práticas Pedagógicas;9.20694;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Recursos Pedagógicos;8.47860;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Recursos Tecnológicos e Midiáticos;8.64571;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Instrumentos Pedagógicos;8.99743;Atendimento Educacional Especializado / AEE;9.13909;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Modalidades Atendidas Pela Escola;8.87286;Educação Profissional;8.87286;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Avaliação;9.23966;Avaliação da Aprendizagem;9.31015;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Avaliação;9.23966;Avaliação de Desempenho / SAEMS;9.23500;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Avaliação;9.23966;Avaliação de Desempenho / Prova Brasil;9.21000;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão Pedagógica;9.05004;Índice de Educação;9.17105;Índice de Desenvolvimento da Educação Básica/IDEB;9.17105;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.27585;Instalações e Condições de Funcionamento;8.27585;Sala da Direção;8.36274;2018
ITAPORÃ;EE RODRIGUES ALVES;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.27585;Instalações e Condições de Funcionamento;8.27585;Sala da Coordenação Pedagógica;8.32954;2018
